claim,claim_text,claim_label,evidence,evidence_text
2037,rate renewable energy installation eu 2018 less half maximum level achieve 2010,NOT_ENOUGH_INFO,268009,january 2014 eu agree 40 emission reduction 2030 compare 1990 level 27 renewable energy target expect provide 70000 fulltime job cut €33bn fossil fuel import
2037,rate renewable energy installation eu 2018 less half maximum level achieve 2010,NOT_ENOUGH_INFO,90731,instal wind power capacity european union total 93957 megawatt mw 2011 enough supply 63 eu electricity
2037,rate renewable energy installation eu 2018 less half maximum level achieve 2010,NOT_ENOUGH_INFO,1065009,several country achieve relatively high level wind power penetration 21 stationary electricity production denmark 18 portugal 16 spain 14 ireland 2010 since continue expand instal capacity
1734,jim hansen several possible scenario midlevel scenario b right,NOT_ENOUGH_INFO,1005240,describe intermediate scenario likely realworld greenhouse gas force close scenario
1734,jim hansen several possible scenario midlevel scenario b right,NOT_ENOUGH_INFO,485896,2000 hansen author paper call global warming twentyfirst century alternative scenario present optimistic way deal global warm focus nonco2 gas black carbon short run give time make reduction fossil fuel emission
1734,jim hansen several possible scenario midlevel scenario b right,NOT_ENOUGH_INFO,147653,describe businessasusual scenario greenhouse gas grow approximately 2 per year alternate scenario greenhouse gas concentration decline
1734,jim hansen several possible scenario midlevel scenario b right,NOT_ENOUGH_INFO,901245,know right scenario
2093,impact climate co2 present danger public health welfare thus qualify air pollutant,SUPPORTS,743065,air pollutant material air adverse effect human ecosystem
1400,late 1970s mark end 30year cool trend,REFUTES,502252,base orbital model cool trend initiated 6000 year ago continue another 23000 year
1638,worry global warming impact next 100 year ice age 10000 year,NOT_ENOUGH_INFO,336096,global climatic change occur slowly prior rise human civilization 10 thousand year ago near end last major ice age climate become stable
1638,worry global warming impact next 100 year ice age 10000 year,NOT_ENOUGH_INFO,418973,citation need amount heat trap gas emit earth ocean atmosphere prevent next ice age otherwise would begin around 50000 year likely glacial cycle
1638,worry global warming impact next 100 year ice age 10000 year,NOT_ENOUGH_INFO,1016625,projection base special report emission scenarios suggest warm 21st century rapid rate experience least last 10000 year
3075,multiple line evidence indicate greenland ice loss accelerate contribute sea level rise order metre next century,SUPPORTS,59240,glacier greenland also contribute rise global sea level faster previously believe
3075,multiple line evidence indicate greenland ice loss accelerate contribute sea level rise order metre next century,SUPPORTS,391045,estimate future contribution sea level rise greenland range 03 3 metre 1 10 ft year 2100
3075,multiple line evidence indicate greenland ice loss accelerate contribute sea level rise order metre next century,SUPPORTS,123917,contribution greenland ice sheet sea level next couple century high due selfreinforcing cycle socalled positive feedback
38,scientist study antarctica sea ice warn rise accumulation could spark next ice age,REFUTES,591257,40y record reveals gradual antarctic sea ice increase follow decrease rate far exceed rate see arctic
1928,nasa find antarctica gain ice,DISPUTED,591257,40y record reveals gradual antarctic sea ice increase follow decrease rate far exceed rate see arctic
1643,al gore book quite accurate far accurate contrarian book,SUPPORTS,506072,2007 court case british judge say doubt film broadly accurate four main scientific hypothesis support vast quantity research upheld nine long schedule allege error present court
1643,al gore book quite accurate far accurate contrarian book,SUPPORTS,1109658,19 climate scientist see movie read homonymous book say gore accurately convey science error
1643,al gore book quite accurate far accurate contrarian book,SUPPORTS,1087633,make qualitative point entirely accurate
1643,al gore book quite accurate far accurate contrarian book,SUPPORTS,1033955,story scientifically accurate yet understandable public public less less drawn science
1259,northeast midwest upper great plain experience 30 increase heavy rainfall episode – consider onceineveryfive year downpour – part west particularly california parch drought,SUPPORTS,17722,water use conservation california politically divisive issue state experience periodic drought balance demand large agricultural urban sector especially arid southern portion state
1259,northeast midwest upper great plain experience 30 increase heavy rainfall episode – consider onceineveryfive year downpour – part west particularly california parch drought,SUPPORTS,1023411,valley experience severe drought 2011 2017
1259,northeast midwest upper great plain experience 30 increase heavy rainfall episode – consider onceineveryfive year downpour – part west particularly california parch drought,SUPPORTS,443760,august 2014 threeyear drought prompt change agriculture industry valley
1259,northeast midwest upper great plain experience 30 increase heavy rainfall episode – consider onceineveryfive year downpour – part west particularly california parch drought,SUPPORTS,948853,drought much common west rest united state
1605,scientist retract claim sea level rise,REFUTES,988277,sea level rise continue many century
1605,scientist retract claim sea level rise,REFUTES,98543,since least start 20th century average global sea level rise
1605,scientist retract claim sea level rise,REFUTES,1121998,scientist keep up projection much ocean rise century
1711,global warming climate change mean different thing use decade,DISPUTED,59188,global warming climate change often use interchangeably
1711,global warming climate change mean different thing use decade,DISPUTED,1121750,research 1950s suggest temperature increase 1952 newspaper use term climate change
2236,majority peer review research time predict warm due increase co2,SUPPORTS,976285,survey peerreviewed scientific paper publish 1965 1979 show large majority research time predict earth would warm carbondioxide level rise — indeed
1040,evidence earth orbital variation impact radiation level thus global temperature course mean man way impact climate study like highlight role man play planet dwarfed natural phenomenon utterly control,NOT_ENOUGH_INFO,550422,many interest palaeoclimate study suggest solar variability influence preindustrial climate
1040,evidence earth orbital variation impact radiation level thus global temperature course mean man way impact climate study like highlight role man play planet dwarfed natural phenomenon utterly control,NOT_ENOUGH_INFO,163450,consensus several factor important atmospheric composition concentration carbon dioxide methane specific level previously mention gas able see new ice core sample epica dome c antarctica past 800000 year change earth orbit around sun know milankovitch cycle motion tectonic plat result change relative location amount continental oceanic crust earth surface affect wind ocean current variation solar output orbital dynamic earth–moon system impact relatively large meteorite volcanism include eruption supervolcanoes
1040,evidence earth orbital variation impact radiation level thus global temperature course mean man way impact climate study like highlight role man play planet dwarfed natural phenomenon utterly control,NOT_ENOUGH_INFO,1107482,physical evidence show variation earths climate much extreme variation intensity solar radiation calculate earths orbit evolves
1040,evidence earth orbital variation impact radiation level thus global temperature course mean man way impact climate study like highlight role man play planet dwarfed natural phenomenon utterly control,NOT_ENOUGH_INFO,1137996,since orbital variation predictable model relate orbital variation climate run forward predict future climate two caveat mechanism orbital forcing influence climate definitive nonorbital effect important example human impact environment principally increase greenhouse gas result warm climate
1040,evidence earth orbital variation impact radiation level thus global temperature course mean man way impact climate study like highlight role man play planet dwarfed natural phenomenon utterly control,NOT_ENOUGH_INFO,720840,milankovitch study change movement earth alter amount location solar radiation reach earth
392,study totally debunks whole concept manmade global warming,REFUTES,724010,global change research program conclude global warm unequivocal primarily humaninduced
392,study totally debunks whole concept manmade global warming,REFUTES,846906,warm likely humanmade
392,study totally debunks whole concept manmade global warming,REFUTES,1007867,scientist reach 100 consensus anthropogenic global warming
368,recent ipcc report lay future limit global heating 15°c instead paris agreement 2°c,DISPUTED,853312,2015 un country negotiate paris agreement aim keep climate change well 2 °c
368,recent ipcc report lay future limit global heating 15°c instead paris agreement 2°c,DISPUTED,839100,meet paris target 15 °c 27 °f possible would require deep emission reduction rapid farreaching unprecedented change aspect society
368,recent ipcc report lay future limit global heating 15°c instead paris agreement 2°c,DISPUTED,46356,deep reduction nonco2 emission nitrous oxide methane also require limit warm 15 °c
368,recent ipcc report lay future limit global heating 15°c instead paris agreement 2°c,DISPUTED,994667,hold rise 15 °c avoids worst effect rise even 2 °c
559,lot evidence climate change diminish biodiversity see alpine meadow well,SUPPORTS,109104,dominance hierarchy diversity specie richness vascular plant alpine meadow contrast short medium term response simulate global change
559,lot evidence climate change diminish biodiversity see alpine meadow well,SUPPORTS,885423,increase temperature may allow herbivore expand alpine region significant impacting composition alpine herbfields
559,lot evidence climate change diminish biodiversity see alpine meadow well,SUPPORTS,942611,statement go assert evidence accumulate wildlife wildlife habitat continue significantly affect ongoing largescale rapid climate change
2583,unit co2 put atmosphere less less warming impact,NOT_ENOUGH_INFO,827004,international community begin long process towards build effective international domestic measure tackle ghg emission carbon dioxide methane nitrous oxide hydroflurocarbons perfluorocarbon sulphur hexafluoride response increase assertion global warm happen due manmade emission uncertainty likely consequence
2583,unit co2 put atmosphere less less warming impact,NOT_ENOUGH_INFO,677057,creates air pollution include nitrous oxide particulates significant contributor global warm emission carbon dioxide transport fastestgrowing emission sector
2583,unit co2 put atmosphere less less warming impact,NOT_ENOUGH_INFO,1169593,still global warm potential landfill gas emit atmosphere significant
2583,unit co2 put atmosphere less less warming impact,NOT_ENOUGH_INFO,1099186,kyoto protocol international treaty extend 1992 united nation framework convention climate change unfccc commits state party reduce greenhouse gas emission base scientific consensus part one global warm occur part two extremely likely humanmade co2 emission predominantly cause
2583,unit co2 put atmosphere less less warming impact,NOT_ENOUGH_INFO,178206,additional co2 lead projected increase warm 01 15 °c
2609,individual carbon dioxide molecules short life time around 5 year atmosphere,REFUTES,185746,carbon dioxide great concern exerts large overall warming influence gas combine long atmospheric lifetime hundred thousand year
2609,individual carbon dioxide molecules short life time around 5 year atmosphere,REFUTES,801956,due carbon dioxide long lifetime atmosphere
2609,individual carbon dioxide molecules short life time around 5 year atmosphere,REFUTES,938381,atmospheric lifetime co 2 estimate order 30–95 year
492,like claim regard global warm real effect small probably temporary likely due natural weather pattern,DISPUTED,896442,effect climate change human system mostly due warm shifts precipitation detect worldwide
492,like claim regard global warm real effect small probably temporary likely due natural weather pattern,DISPUTED,128422,slow pace warm attribute combination natural fluctuation reduce solar activity increase volcanic activity
492,like claim regard global warm real effect small probably temporary likely due natural weather pattern,DISPUTED,479999,climate change may due natural internal process external forcings modulation solar cycle volcanic eruption persistent anthropogenic change composition atmosphere land use
1420,concentrate atmosphere gas allow warmth sun ray reflect earth disperse space,SUPPORTS,1069448,last phenomenon know greenhouse effect trace molecule within atmosphere serve capture thermal energy emit ground thereby raise average temperature
1420,concentrate atmosphere gas allow warmth sun ray reflect earth disperse space,SUPPORTS,767961,ozone act greenhouse gas absorbing infrared energy emit earth
1089,last year warmth manifest across planet warm tropical ocean water coast northeastern australia great barrier reef experience bad coral bleach event record large scale coral death arctic sea ice hit regular monthly record low overall temperature also warmest record least january september 2016,SUPPORTS,815795,global mass coral bleaching occur since 2014 high record temperature plague ocean
1089,last year warmth manifest across planet warm tropical ocean water coast northeastern australia great barrier reef experience bad coral bleach event record large scale coral death arctic sea ice hit regular monthly record low overall temperature also warmest record least january september 2016,SUPPORTS,197787,coral reef province permanently damage warm sea temperature severely indian ocean
1089,last year warmth manifest across planet warm tropical ocean water coast northeastern australia great barrier reef experience bad coral bleach event record large scale coral death arctic sea ice hit regular monthly record low overall temperature also warmest record least january september 2016,SUPPORTS,95039,march 2016 report state coral bleaching widespread previously think seriously affect northern part reef result warm ocean temperature
1089,last year warmth manifest across planet warm tropical ocean water coast northeastern australia great barrier reef experience bad coral bleach event record large scale coral death arctic sea ice hit regular monthly record low overall temperature also warmest record least january september 2016,SUPPORTS,617908,march 2017 journal nature publish paper show huge section 800kilometre 500 mi stretch northern part reef die course 2016 due high water temperature event author put effect global climate change
1467,amount carbon dioxide absorb upper layer ocean increase 2 billion ton per year,NOT_ENOUGH_INFO,425667,human activity emit 29 billion ton carbon dioxide per year volcano emit 02 03 billion ton
1467,amount carbon dioxide absorb upper layer ocean increase 2 billion ton per year,NOT_ENOUGH_INFO,956954,ocean act enormous carbon sink take third co 2 emitted human activity
1467,amount carbon dioxide absorb upper layer ocean increase 2 billion ton per year,NOT_ENOUGH_INFO,923136,concentration carbon dioxide increase atmosphere increase uptake carbon dioxide oceans cause measurable decrease ph ocean refer ocean acidification
1467,amount carbon dioxide absorb upper layer ocean increase 2 billion ton per year,NOT_ENOUGH_INFO,498380,current annual increase atmospheric co2 approximately 4 gigatons carbon
1467,amount carbon dioxide absorb upper layer ocean increase 2 billion ton per year,NOT_ENOUGH_INFO,257475,carbon dioxide absorb atmosphere ocean surface exchange rate varies locally average ocean net absorption co2 22 pg c per year
444,carbon dioxide trace gas ”,SUPPORTS,1190705,carbon dioxide earth atmosphere trace gas currently mid 2018 global average concentration 409 part per million volume 622 part per million mass
803,team climate scientist note fail predict warm ‘ hiatus begin 21st century intergovernmental panel climate change ipcc model overestimate temperature increases…,DISPUTED,968233,model reference intergovernmental panel climate change ipcc predict global temperature likely increase 11 64 °c 20 115 °f 1990 2100
803,team climate scientist note fail predict warm ‘ hiatus begin 21st century intergovernmental panel climate change ipcc model overestimate temperature increases…,DISPUTED,325440,observed increase hurricane intensity large climate model predict sea surface temperature change experience
803,team climate scientist note fail predict warm ‘ hiatus begin 21st century intergovernmental panel climate change ipcc model overestimate temperature increases…,DISPUTED,657969,finish report summarize finding scientist show maintain temperature rise 15 °c remain possible rapid farreaching transition energy land urban infrastructure industrial system
1668,thick arctic sea ice rapid retreat,SUPPORTS,280204,retreat arctic sea ice accelerate global warming less ice cover reflect less solar radiation may serious climate implication contribute arctic cyclone generation
1668,thick arctic sea ice rapid retreat,SUPPORTS,1200544,2002 12 km 75 mi long float terminus glacier enter phase rapid retreat ice front break float terminus disintegrate accelerate retreat rate 30 98 ft per day
1668,thick arctic sea ice rapid retreat,SUPPORTS,629116,composite record arctic ice demonstrate floe retreat begin around 1900 experience rapid melt begin within past 50 year
742,global human emission 3 per cent total annual emission,REFUTES,556098,one large source greenhouse gas responsible 18 world greenhouse gas emission measure co2 equivalent
742,global human emission 3 per cent total annual emission,REFUTES,215052,2008 country kyoto cap make less onethird annual global carbon dioxide emission fuel combustion
846,word trap arctic permafrost twice much carbon currently wreck atmosphere planet schedule release date keep get move partially form gas multiplies warm power 86 time,SUPPORTS,1173602,melt ice may release large quantity methane powerful greenhouse gas atmosphere cause warm strong positive feedback cycle
846,word trap arctic permafrost twice much carbon currently wreck atmosphere planet schedule release date keep get move partially form gas multiplies warm power 86 time,SUPPORTS,769821,release methane carbon dioxide store permafrost could cause abrupt severe global warming potent greenhouse gas
846,word trap arctic permafrost twice much carbon currently wreck atmosphere planet schedule release date keep get move partially form gas multiplies warm power 86 time,SUPPORTS,94074,permafrost melt release carbon form carbon dioxide methane greenhouse gas
2119,lindzen choi find low climate sensitivity,SUPPORTS,127999,lindzen give estimate earths climate sensitivity 05 °c base erbe data
1167,lakebottom sediment florida tell u recent major hurricane activity gulf mexico le frequent century past,REFUTES,1150262,major hurricane strike gulf coast 3000–1400 recent millennium
623,note oceanographer walter munk refer sealevel rise “ enigma ”,DISPUTED,584943,climatechange–driven accelerate sealevel rise detect altimeter era
623,note oceanographer walter munk refer sealevel rise “ enigma ”,DISPUTED,965161,work describe come known munks enigma large discrepancy observe rate sea level rise expect effect earths rotation
2882,trenberths view clarify paper imperative climate change plan track earth global energy,SUPPORTS,363958,imperative climate change plan track earth global energy
181,reef need carbon dioxide basic food,NOT_ENOUGH_INFO,881960,symbiotic relationship zooxanthellae benefit use nitrogenous waste carbon dioxide produce host cnidarian gain photosynthetic capability increase production calcium carbonate substance great importance stony coral
181,reef need carbon dioxide basic food,NOT_ENOUGH_INFO,903942,aerobic creature need oxygen cellular respiration use oxygen break food energy produce carbon dioxide waste product
181,reef need carbon dioxide basic food,NOT_ENOUGH_INFO,795828,aerobic organism gas exchange particularly important respiration involves uptake oxygen 2 release carbon dioxide co 2
181,reef need carbon dioxide basic food,NOT_ENOUGH_INFO,218166,ocean acidification ongoing decrease ph earth ocean cause uptake carbon dioxide co 2 atmosphere
181,reef need carbon dioxide basic food,NOT_ENOUGH_INFO,114903,marine life play important part carbon cycle photosynthetic organism convert dissolve carbon dioxide organic carbon economically important human provide fish use food
281,interview bbc scandal break dr jones admit statistically significant global warming since 1995,DISPUTED,18549,american association advancement science aaa reaffirm position global warming express grave concern illegal release private email steal university east anglia policymakers public become confused scientific basis global climate change
281,interview bbc scandal break dr jones admit statistically significant global warming since 1995,DISPUTED,298772,late 2011 steven f hayward write climategate global warming controversy pentagon paper vietnam war 40 year ago change narrative decisively
281,interview bbc scandal break dr jones admit statistically significant global warming since 1995,DISPUTED,509654,quote fact account lack warm moment travesty
2809,motion massive ocean heat move deep layer surface provide variability time scale year century,SUPPORTS,383714,surface water temperature vary latitude current system season reflect latitudinal distribution solar energy range −2 °c 28 °f 30 °c 86 °f
2809,motion massive ocean heat move deep layer surface provide variability time scale year century,SUPPORTS,94747,fluctuation atmospheric temperature sea surface temperature precipitation parameter quasiperiodic often occur interannual multiannual decadal multidecadal centurywide millennial long timescales
2809,motion massive ocean heat move deep layer surface provide variability time scale year century,SUPPORTS,213245,el niño la niña important temperature fluctuation surface water tropical eastern pacific ocean
1928,nasa find antarctica gain ice,DISPUTED,1099128,mass gain antarctic ice sheet exceed loss
1928,nasa find antarctica gain ice,DISPUTED,529248,study conclude antarctica gain ice rather lose
2787,hansens 1988 result evidence actual climate sensitivity 3°c double atmospheric co2,DISPUTED,632574,without feedback radiative force approximately 37 wm2 due double co 2 preindustrial 280 ppm would eventually result roughly 1 °c global warming
2787,hansens 1988 result evidence actual climate sensitivity 3°c double atmospheric co2,DISPUTED,918450,equilibrium climate sensitivity ecs refers equilibrium change global mean nearsurface air temperature would result sustained double atmospheric equivalent co 2 concentration δt2×
478,protect restore forest would reduce 18 emission 2030,NOT_ENOUGH_INFO,890810,10 per annum zero emission reach around 2030
478,protect restore forest would reduce 18 emission 2030,NOT_ENOUGH_INFO,328157,target year 2030 reduce ghg emission 40 level 1990
478,protect restore forest would reduce 18 emission 2030,NOT_ENOUGH_INFO,347403,un estimate deforestation forest degradation make 17 global carbon emission make second pollute sector follow energy industry
478,protect restore forest would reduce 18 emission 2030,NOT_ENOUGH_INFO,594952,japan need reduce 26 green house gas emission 2013 2030 accomplish paris agreement try reduce 2 forestry
478,protect restore forest would reduce 18 emission 2030,NOT_ENOUGH_INFO,609211,report mention would require global net humancaused emission carbon dioxide co2 fall 45 2010 level 2030 reach net zero around 2050 “ rapid farreaching ” transition land energy industry building transport city
988,unlikely scenario sudden become probable thought say sweet ”,NOT_ENOUGH_INFO,305696,recent decade specialist continue support interpretation peter schrijver say large extent linguistics responsible thinking term drastic scenario demographic change late roman britain
988,unlikely scenario sudden become probable thought say sweet ”,NOT_ENOUGH_INFO,444836,many feasible scenario construct account evidence
988,unlikely scenario sudden become probable thought say sweet ”,NOT_ENOUGH_INFO,108865,therefore scenario justify evidence create account historical evidence universally accept
988,unlikely scenario sudden become probable thought say sweet ”,NOT_ENOUGH_INFO,44133,reverse possibility small group break wander india western asia readily dismiss improbably long migration without least bit evidence
988,unlikely scenario sudden become probable thought say sweet ”,NOT_ENOUGH_INFO,459314,contrary reason believe altogether question
266,ipcc longer include ‘ hockey stick chart report,NOT_ENOUGH_INFO,380933,besides sixth assessment report complete 2022 ipcc release special report global warm 15 °c october 2018 release update 2006 guideline national greenhouse gas inventories—the 2019 refinement—in may 2019 deliver two special report 2019 special report climate change land srccl publish online 7 august special report ocean cryosphere change climate srocc release 25 september 2019
266,ipcc longer include ‘ hockey stick chart report,NOT_ENOUGH_INFO,281372,paragraph 2007 work group ii report impact adaptation vulnerability chapter 10 include projection himalayan glacier could disappear 2035 glacier himalaya recede faster part world see table 109 present rate continue likelihood disappear year 2035 perhaps sooner high earth keep warm current rate
266,ipcc longer include ‘ hockey stick chart report,NOT_ENOUGH_INFO,327755,third assessment report tar prominently feature graph label millennial northern hemisphere temperature reconstruction base 1999 paper michael e mann raymond bradley malcolm k hughes mbh99 refer hockey stick graph
266,ipcc longer include ‘ hockey stick chart report,NOT_ENOUGH_INFO,794055,contrarian john lawrence daly feature modified version ipcc 1990 schematic misidentified appear ipcc 1995 report argue overturn previous view 1995 report ipcc present hockey stick new orthodoxy hardly apology explanation abrupt youturn since 1995 report
266,ipcc longer include ‘ hockey stick chart report,NOT_ENOUGH_INFO,1085447,ipcc publish five comprehensive assessment report review late climate science well number special report particular topic
2282,isolated case grow glacier overwhelm trend glacier worldwide retreat,SUPPORTS,797867,follow little ice age end around 1850 glacier around earth retreat substantially
2282,isolated case grow glacier overwhelm trend glacier worldwide retreat,SUPPORTS,152443,slight cool lead advance many alpine glacier 1950 1985 since 1985 glacier retreat mass loss become large increasingly ubiquitous
2282,isolated case grow glacier overwhelm trend glacier worldwide retreat,SUPPORTS,272489,recent year scientist monitor notable increase rate glacier retreat across region result climate change
2282,isolated case grow glacier overwhelm trend glacier worldwide retreat,SUPPORTS,947076,glacier currently retreat significant rate throughout southern hemisphere
2895,late measurement involve use satellite gravimetry estimate mass terrain beneath detect slight change gravity satellite pass overhead,SUPPORTS,8627,twin grace satellite circle globe 15 time day sense minute variation earth gravitational pull
2895,late measurement involve use satellite gravimetry estimate mass terrain beneath detect slight change gravity satellite pass overhead,SUPPORTS,81511,first use measure change gravity vary density distribution mass inside earth temporal tidal variation shape distribution mass ocean atmosphere earth
349,evidence increase flood globally,REFUTES,323541,increase temperature worldwide due climate change increase flooding unavoidable
349,evidence increase flood globally,REFUTES,636631,widespread coastal flooding expect several degree warm sustain millennium
2101,cloud provide negative feedback,DISPUTED,207443,albedo increase cloudiness cool climate result negative feedback reflection infrared radiation cloud warms climate result positive feedback
2101,cloud provide negative feedback,DISPUTED,1029618,broadly speak cloud especially low cloud increase warmer climate resultant cool effect lead negative feedback climate response increase greenhouse gas
2101,cloud provide negative feedback,DISPUTED,208863,low cloud decrease high cloud increase feedback positive
897,report … find united state one pollutionfree nation world ”,REFUTES,783786,since 2007 total greenhouse gas emission united state second high country exceed china
3063,another global warming myth come crash,NOT_ENOUGH_INFO,780841,henderson assert decline number pirate year global warming
3063,another global warming myth come crash,NOT_ENOUGH_INFO,53215,conspiracy behind anthropogenic global warming myth aka agw aka manbearpig suddenly brutally quite deliciously expose contretemps climate bully wonder whether science degree
3063,another global warming myth come crash,NOT_ENOUGH_INFO,240527,delingpole engage climate change denialism 2009 write conspiracy behind anthropogenic global warming myth
3063,another global warming myth come crash,NOT_ENOUGH_INFO,1068590,standard global warming theory predicts stratosphere cool
3063,another global warming myth come crash,NOT_ENOUGH_INFO,588917,climate change myth reality
386,renew­ables wind turbine environmentally disastrous pollute huge land area slice dice bird bat kill insect bird food create health problem human live within kilometre leave toxin around turbine site despoil landscape,REFUTES,555861,fossilfueled power plant wind turbine generally require make weather dependent intermittency kill almost 20 time many bird per gigawatt hour gwh electricity accord sovacool
2691,myriad radiative forcings affect planet energy imbalance,SUPPORTS,1190716,radiative forcing measure various factor alter energy balance earth atmosphere
2691,myriad radiative forcings affect planet energy imbalance,SUPPORTS,2462,climate forcings change temperature rise fall disrupt energy balance
2691,myriad radiative forcings affect planet energy imbalance,SUPPORTS,814421,radiative forcing climate force difference insolation sunlight absorbed earth energy radiate back space
2691,myriad radiative forcings affect planet energy imbalance,SUPPORTS,968110,change earth radiative equilibrium temperature rise fall decadal period call climate forcings
2691,myriad radiative forcings affect planet energy imbalance,SUPPORTS,1106814,radiation balance alter factor intensity solar energy reflectivity cloud gas absorption various greenhouse gas surface heat emission various material
2979,water vapor help trap heat far strong major greenhouse gas contribute 36–72 percent greenhouse effect,SUPPORTS,909112,1859 onwards show effect due small proportion atmosphere main gas effect largely due water vapour though small percentage hydrocarbon carbon dioxide significant effect
2979,water vapor help trap heat far strong major greenhouse gas contribute 36–72 percent greenhouse effect,SUPPORTS,706949,water vapor potent greenhouse gas owe presence hydroxyl bond strongly absorbs infrared region light spectrum
665,many scientist surprise researcher subsequently find ring bearded seal primary prey polar bear north bering strait especially thrive longer openwater season particularly conducive fishing,NOT_ENOUGH_INFO,1105120,natural predator beard seal include polar bear rely seal major food source
665,many scientist surprise researcher subsequently find ring bearded seal primary prey polar bear north bering strait especially thrive longer openwater season particularly conducive fishing,NOT_ENOUGH_INFO,143437,polar bear carnivorous specie bear diet primarily consist ring pusa hispida beard erignathus barbatus seal
665,many scientist surprise researcher subsequently find ring bearded seal primary prey polar bear north bering strait especially thrive longer openwater season particularly conducive fishing,NOT_ENOUGH_INFO,133419,polar bear carnivorous member bear family throughout range diet primarily consist ring pusa hispida beard seal erignathus barbatus
665,many scientist surprise researcher subsequently find ring bearded seal primary prey polar bear north bering strait especially thrive longer openwater season particularly conducive fishing,NOT_ENOUGH_INFO,726838,polar bear tend frequent area sea ice meet water polynyas lead temporary stretch open water arctic ice hunt seal make diet
665,many scientist surprise researcher subsequently find ring bearded seal primary prey polar bear north bering strait especially thrive longer openwater season particularly conducive fishing,NOT_ENOUGH_INFO,578925,ring seal one primary prey polar bear killer whale long component diet indigenous people arctic
199,past warm never threat life earth,REFUTES,255653,global warming major threat global biodiversity
199,past warm never threat life earth,REFUTES,817833,give potential threat marine ecosystems ensue impact human society economy especially act conjunction anthropogenic global warming urgent need immediate action
490,ipcc report warn last week world “ nowhere near track ” meet paris commitment,SUPPORTS,225934,although party unfccc agree deep cut emission require global warming limit well 2 °c 36 °f paris agreement 2016 earths average surface temperature already increase half threshold current pledge country cut emission inadequate limit future warm
490,ipcc report warn last week world “ nowhere near track ” meet paris commitment,SUPPORTS,432573,world track 3 °c warm current global climate pledge warn un
490,ipcc report warn last week world “ nowhere near track ” meet paris commitment,SUPPORTS,1046773,australia track reach 2030 paris target potential
2400,suddenly label co2 pollutant disservice gas play enormous role development sustainability life wonderful earth,REFUTES,409365,state article 2 convention require greenhouse gas ghg concentration stabilize atmosphere level ecosystem adapt naturally climate change food production threaten economic development proceed sustainable fashion
2400,suddenly label co2 pollutant disservice gas play enormous role development sustainability life wonderful earth,REFUTES,127519,emission trading also know cap trade marketbased approach control pollution provide economic incentive achieve reduction emission pollutant
2400,suddenly label co2 pollutant disservice gas play enormous role development sustainability life wonderful earth,REFUTES,852573,hand extensive historical analysis technological efficiency improvement conclusively show improvement efficiency use energy material almost always outpaced economic growth large part rebound effect conservation jevons paradox result net increase resource use associate pollution
2400,suddenly label co2 pollutant disservice gas play enormous role development sustainability life wonderful earth,REFUTES,1022738,book commission describe four key element sustainability respect energy ability increase supply energy meet grow human need energy efficiency conservation public health safety protection biosphere prevention localize form pollution
204,natural orbitally driven warm atmospheric carbon dioxide content increase 800 year later,NOT_ENOUGH_INFO,261690,earth increase surface temperature accelerate inorganic carbon cycle reduce co 2 concentration level lethally low plant 10 ppm c4 photosynthesis approximately 100–900 million year
204,natural orbitally driven warm atmospheric carbon dioxide content increase 800 year later,NOT_ENOUGH_INFO,203533,along decrease atmospheric carbon dioxide reduce global temperature orbital factor ice creation see 100000year 400000year fluctuation benthic oxygen isotope record
204,natural orbitally driven warm atmospheric carbon dioxide content increase 800 year later,NOT_ENOUGH_INFO,803887,current warm period expect last another 50000 year due minimum eccentricity earth orbit
204,natural orbitally driven warm atmospheric carbon dioxide content increase 800 year later,NOT_ENOUGH_INFO,890534,associated period massive carbon release atmosphere estimate last 20000 50000 year
1426,many world coral reef already barren state constant decline,NOT_ENOUGH_INFO,1124018,tropical water contain nutrient yet coral reef flourish like oasis desert
1426,many world coral reef already barren state constant decline,NOT_ENOUGH_INFO,995813,example midway atoll hawaii support nearly three million seabird include twothirds 15 million global population laysan albatross onethird global population blackfooted albatross
1426,many world coral reef already barren state constant decline,NOT_ENOUGH_INFO,1161994,approximately 10 world coral reef dead
1426,many world coral reef already barren state constant decline,NOT_ENOUGH_INFO,288294,aquaculture show promise potentially effective tool restore coral reef decline around world
1426,many world coral reef already barren state constant decline,NOT_ENOUGH_INFO,946262,rapidly result transition barren landscape relatively specie persist
698,recent study lead lawrence livermore national laboratory climate scientist ben santer find model run hot ‘ overestimation ‘ partly due systematic deficiency post2000 external forcings use model simulation,REFUTES,660755,2007 study david douglas coworkers conclude 22 commonly use global climate model use ipcc unable accurately predict accelerated warm troposphere although match actual surface warm conclude projection future climate base model view much caution
1021,coral may save many creature attempt move toward pole earth warms establish new reef cooler water ”,SUPPORTS,242575,poleward migration coral specie refers phenomenon bring rise sea temperature wherein coral colonise cooler climate attempt circumvent coral bleach rise sea level ocean acidification
1021,coral may save many creature attempt move toward pole earth warms establish new reef cooler water ”,SUPPORTS,1175280,one way however coral might escape ocean warm migrate cooler water
